token_id,token_str,count,log_count
37356,Along,353,2.5477747053878224
44868, blindness,353,2.5477747053878224
36450,iece,353,2.5477747053878224
42480,nox,353,2.5477747053878224
31646,agem,353,2.5477747053878224
47999, Ling,353,2.5477747053878224
49479, chant,353,2.5477747053878224
5466, Sec,353,2.5477747053878224
13541, Mom,353,2.5477747053878224
2383,bib,353,2.5477747053878224
28361,posts,353,2.5477747053878224
34326, negotiation,353,2.5477747053878224
48232, frig,353,2.5477747053878224
5030, pow,353,2.5477747053878224
40409, ensuing,353,2.5477747053878224
48142, knitting,353,2.5477747053878224
7809, indicating,353,2.5477747053878224
28436, Bring,353,2.5477747053878224
36026, Isn,353,2.5477747053878224
18337, fart,353,2.5477747053878224
47580, chatter,353,2.5477747053878224
9256, Iraq,352,2.546542663478131
11301, Bush,352,2.546542663478131
35634,enary,352,2.546542663478131
11004,empty,352,2.546542663478131
29646, refinement,352,2.546542663478131
10246, Bern,352,2.546542663478131
33413, dod,352,2.546542663478131
42272, subord,352,2.546542663478131
29892, histories,352,2.546542663478131
35396,phon,352,2.546542663478131
20203,balance,352,2.546542663478131
29518, undergone,352,2.546542663478131
18201,ighed,352,2.546542663478131
14794,Ins,352,2.546542663478131
15111, Market,352,2.546542663478131
8038, installed,352,2.546542663478131
48887,feat,352,2.546542663478131
33262, demons,352,2.546542663478131
42398,ounger,352,2.546542663478131
26864, Eagle,352,2.546542663478131
33122,amas,352,2.546542663478131
35555, Popular,352,2.546542663478131
16107,initely,352,2.546542663478131
24464,weeks,352,2.546542663478131
38782, newcom,352,2.546542663478131
28723,MET,352,2.546542663478131
23881, Argentina,352,2.546542663478131
6192, Ill,352,2.546542663478131
30174, Libya,352,2.546542663478131
10992, aux,352,2.546542663478131
16649, etern,352,2.546542663478131
30173, Maz,352,2.546542663478131
21355,SERV,351,2.545307116465824
48737,deen,351,2.545307116465824
40274, Pig,351,2.545307116465824
29764,Pet,351,2.545307116465824
26179, retaining,351,2.545307116465824
8997,Off,351,2.545307116465824
41152, shields,351,2.545307116465824
35095, ancestor,351,2.545307116465824
19264,uet,351,2.545307116465824
42177, conceivable,351,2.545307116465824
30699,intent,351,2.545307116465824
18861, Gh,351,2.545307116465824
32437,sequent,351,2.545307116465824
13677, Agency,351,2.545307116465824
41306,"'.""",351,2.545307116465824
21476, Hold,351,2.545307116465824
46207,elligent,351,2.545307116465824
33431,amined,351,2.545307116465824
37078, vastly,351,2.545307116465824
14395, bases,350,2.5440680443502757
43462, powdered,350,2.5440680443502757
10523, 78,350,2.5440680443502757
13799, amended,350,2.5440680443502757
33909,bek,350,2.5440680443502757
3588, valid,350,2.5440680443502757
50168, Slav,350,2.5440680443502757
29164, Mais,350,2.5440680443502757
50117, lyn,350,2.5440680443502757
12456,UP,350,2.5440680443502757
25231, geographical,350,2.5440680443502757
11087, 73,350,2.5440680443502757
35231, worms,350,2.5440680443502757
19693, employing,350,2.5440680443502757
47681,uben,350,2.5440680443502757
44801,wives,349,2.5428254269591797
3337,ribute,349,2.5428254269591797
46112, enlarge,349,2.5428254269591797
6010, summary,349,2.5428254269591797
38629, paternal,349,2.5428254269591797
19325, squares,349,2.5428254269591797
9757, Angeles,349,2.5428254269591797
33745,vil,349,2.5428254269591797
29126,atics,349,2.5428254269591797
21427, transc,349,2.5428254269591797
32734, foresee,349,2.5428254269591797
11487, 82,349,2.5428254269591797
23205, folding,349,2.5428254269591797
12210, 1985,349,2.5428254269591797
12854,acco,349,2.5428254269591797
16476,avage,349,2.5428254269591797
39792,fet,349,2.5428254269591797
25581,unda,349,2.5428254269591797
43886,dil,349,2.5428254269591797
44812, insults,349,2.5428254269591797
47857, Antarctic,349,2.5428254269591797
9667, console,349,2.5428254269591797
38149, soaked,349,2.5428254269591797
18410, Maj,349,2.5428254269591797
46742,Southern,349,2.5428254269591797
17234, Editor,349,2.5428254269591797
27171, suffers,349,2.5428254269591797
29103, shocking,348,2.5415792439465807
45271, longitude,348,2.5415792439465807
48718, Nell,348,2.5415792439465807
45927, cheering,348,2.5415792439465807
32816,absolute,348,2.5415792439465807
35486,urnal,348,2.5415792439465807
44458,dling,348,2.5415792439465807
13590, heading,348,2.5415792439465807
20465,chemical,348,2.5415792439465807
33050, Till,348,2.5415792439465807
11117, diverse,348,2.5415792439465807
43719, brightest,348,2.5415792439465807
25454, Shar,348,2.5415792439465807
8475,inates,348,2.5415792439465807
18606, stimulated,348,2.5415792439465807
16663, alterations,348,2.5415792439465807
27510,iani,348,2.5415792439465807
39490,ipotent,348,2.5415792439465807
4632, vs,347,2.5403294747908736
30126,itas,347,2.5403294747908736
30862,strict,347,2.5403294747908736
25462,istered,347,2.5403294747908736
3170,yp,347,2.5403294747908736
22346, Gran,347,2.5403294747908736
32345, Niger,347,2.5403294747908736
42703, Hyde,347,2.5403294747908736
10575, variations,347,2.5403294747908736
48188,sie,347,2.5403294747908736
15405, Less,347,2.5403294747908736
37642, Congo,347,2.5403294747908736
13847, aggressive,347,2.5403294747908736
18832,039,347,2.5403294747908736
39204,Going,347,2.5403294747908736
3425, sequence,347,2.5403294747908736
22786, realization,347,2.5403294747908736
13747, libraries,347,2.5403294747908736
19130, convictions,347,2.5403294747908736
48534, Syracuse,347,2.5403294747908736
1742, prob,347,2.5403294747908736
7859, testified,346,2.5390760987927767
23470, balloon,346,2.5390760987927767
25600,Comm,346,2.5390760987927767
25709,onge,346,2.5390760987927767
20001, gaz,346,2.5390760987927767
45636, paraly,346,2.5390760987927767
26734, monot,346,2.5390760987927767
39752, dispatched,346,2.5390760987927767
11140, 125,346,2.5390760987927767
39443, shrinking,346,2.5390760987927767
20539, Until,346,2.5390760987927767
6943, Bi,346,2.5390760987927767
40466, cloves,346,2.5390760987927767
9776, Care,346,2.5390760987927767
32033, tapped,346,2.5390760987927767
38133, aisle,346,2.5390760987927767
40871, galleries,346,2.5390760987927767
15494, relied,346,2.5390760987927767
13798, Prom,346,2.5390760987927767
24367, Sor,346,2.5390760987927767
42427, Revolutionary,346,2.5390760987927767
30678, traps,346,2.5390760987927767
17038, divorce,346,2.5390760987927767
12954, worker,346,2.5390760987927767
46478, Liberation,346,2.5390760987927767
39655,GENER,346,2.5390760987927767
37480,regation,346,2.5390760987927767
45416,oise,346,2.5390760987927767
44215,onne,346,2.5390760987927767
12474, attributes,346,2.5390760987927767
26901, hoc,345,2.537819095073274
25964,objects,345,2.537819095073274
36905, luggage,345,2.537819095073274
41171, gente,345,2.537819095073274
43315,extended,345,2.537819095073274
7034,Aut,345,2.537819095073274
46945, wiping,345,2.537819095073274
23296,ICA,345,2.537819095073274
22337,created,345,2.537819095073274
13572, damaged,345,2.537819095073274
3272,°,345,2.537819095073274
23443, Poss,345,2.537819095073274
46903, slippery,345,2.537819095073274
49779, sparing,345,2.537819095073274
7212, formula,345,2.537819095073274
10995, creative,345,2.537819095073274
16521,chell,345,2.537819095073274
10237, robust,345,2.537819095073274
32081, Sto,345,2.537819095073274
32083, groom,345,2.537819095073274
2193, values,345,2.537819095073274
41772,seeking,345,2.537819095073274
13612, recipe,344,2.53655844257153
35393, involuntary,344,2.53655844257153
18056, Sant,344,2.53655844257153
48867, intimately,344,2.53655844257153
18602,owner,344,2.53655844257153
11500,gel,344,2.53655844257153
25206,deb,344,2.53655844257153
33466,Cook,344,2.53655844257153
15854,eno,344,2.53655844257153
24554,"....""",344,2.53655844257153
41201, champagne,344,2.53655844257153
26137,lette,344,2.53655844257153
11975,oline,344,2.53655844257153
37414, decks,344,2.53655844257153
42493, clown,344,2.53655844257153
22052,Ro,344,2.53655844257153
47565,Forg,344,2.53655844257153
14344,Free,344,2.53655844257153
34075, Tul,344,2.53655844257153
4458, Int,344,2.53655844257153
39189, tempting,344,2.53655844257153
23683,inburgh,344,2.53655844257153
18729, sib,344,2.53655844257153
48521,hence,344,2.53655844257153
44452, Shepherd,344,2.53655844257153
22250, WAS,344,2.53655844257153
10447, 69,344,2.53655844257153
21186, owns,344,2.53655844257153
8842, Cath,344,2.53655844257153
45704, BEL,344,2.53655844257153
37889,ynes,344,2.53655844257153
29946, AE,344,2.53655844257153
7086,]--,344,2.53655844257153
36298, stripes,344,2.53655844257153
20444,inea,344,2.53655844257153
31114, reasoned,343,2.5352941200427703
1604, adv,343,2.5352941200427703
16853,tu,343,2.5352941200427703
29807,DAY,343,2.5352941200427703
21339, organism,343,2.5352941200427703
38025, Hipp,343,2.5352941200427703
40194,Sin,343,2.5352941200427703
40756,urus,343,2.5352941200427703
21897, Paper,343,2.5352941200427703
37477, Tong,343,2.5352941200427703
7685,legal,343,2.5352941200427703
49254, attic,343,2.5352941200427703
31749, Gaz,343,2.5352941200427703
4957, items,343,2.5352941200427703
33778,matic,343,2.5352941200427703
10257, 250,343,2.5352941200427703
19496, bump,343,2.5352941200427703
34214,Poss,343,2.5352941200427703
28293,catch,343,2.5352941200427703
3628,ults,343,2.5352941200427703
24538, Berkeley,343,2.5352941200427703
20973, Connecticut,343,2.5352941200427703
43395, capit,343,2.5352941200427703
40167, polish,342,2.534026106056135
20015, FE,342,2.534026106056135
35008, mechanically,342,2.534026106056135
3087,inding,342,2.534026106056135
30394, unse,342,2.534026106056135
28168, admitting,342,2.534026106056135
16959, lease,342,2.534026106056135
14790,roit,342,2.534026106056135
18240, rally,342,2.534026106056135
34959, Religion,342,2.534026106056135
23827, dealer,342,2.534026106056135
42424,enting,342,2.534026106056135
32189,igent,342,2.534026106056135
16151,agle,342,2.534026106056135
22462, salad,342,2.534026106056135
36757, devoid,342,2.534026106056135
41701, Priest,342,2.534026106056135
13551, collapse,342,2.534026106056135
27833, notices,342,2.534026106056135
33902, stretches,342,2.534026106056135
24479,ilic,342,2.534026106056135
5474, doc,342,2.534026106056135
19739,opard,341,2.5327543789924976
29483,addition,341,2.5327543789924976
24747, Strong,341,2.5327543789924976
23145, editors,341,2.5327543789924976
18211,rics,341,2.5327543789924976
10484, 77,341,2.5327543789924976
25150, Pun,341,2.5327543789924976
5044, basic,341,2.5327543789924976
23192, arena,341,2.5327543789924976
21549,-.,341,2.5327543789924976
19370, refriger,341,2.5327543789924976
15184, Lag,341,2.5327543789924976
6697,actory,341,2.5327543789924976
33917, akin,341,2.5327543789924976
12077, automatic,341,2.5327543789924976
17446, Ted,341,2.5327543789924976
10909, 76,341,2.5327543789924976
22853,igator,341,2.5327543789924976
35043,IVER,341,2.5327543789924976
43292,perse,340,2.531478917042255
19680, Must,340,2.531478917042255
26899, diary,340,2.531478917042255
37521, Dash,340,2.531478917042255
48273,Mexico,340,2.531478917042255
22374,brand,340,2.531478917042255
37453,ESE,340,2.531478917042255
29943,inel,340,2.531478917042255
20063, traged,340,2.531478917042255
16675, nurses,340,2.531478917042255
9044, Security,340,2.531478917042255
35492,shock,340,2.531478917042255
23981, arrives,340,2.531478917042255
49671, Mild,340,2.531478917042255
45543, humili,340,2.531478917042255
7943, characterized,340,2.531478917042255
20010,eve,340,2.531478917042255
8188, radi,340,2.531478917042255
15670, DA,340,2.531478917042255
20923, Stanley,340,2.531478917042255
19880,cod,340,2.531478917042255
22366, Maine,340,2.531478917042255
30733, additions,340,2.531478917042255
49652, ache,340,2.531478917042255
14422,Show,340,2.531478917042255
14356,oser,340,2.531478917042255
26425, broth,340,2.531478917042255
5077,PC,340,2.531478917042255
35501,thanks,340,2.531478917042255
20614, Joy,339,2.530199698203082
39167,Angel,339,2.530199698203082
31894, fried,339,2.530199698203082
18125, vacation,339,2.530199698203082
12873, connecting,339,2.530199698203082
48620,llo,339,2.530199698203082
36255, entangled,339,2.530199698203082
27524,Ly,339,2.530199698203082
13084, convicted,339,2.530199698203082
16236,"’,",339,2.530199698203082
24419, Protest,339,2.530199698203082
19977,recip,339,2.530199698203082
18880, suite,339,2.530199698203082
49939, scrape,339,2.530199698203082
25026, accepts,339,2.530199698203082
35056, loosely,339,2.530199698203082
10986,oi,339,2.530199698203082
33558, rehears,339,2.530199698203082
20551,jury,338,2.5289167002776547
19394, junior,338,2.5289167002776547
7293, depending,338,2.5289167002776547
44460,crime,338,2.5289167002776547
40725, exploits,338,2.5289167002776547
46349,adies,338,2.5289167002776547
4375, sites,338,2.5289167002776547
25406,aley,338,2.5289167002776547
47278, glared,338,2.5289167002776547
34890, scra,338,2.5289167002776547
21141, CAP,338,2.5289167002776547
35579,grey,338,2.5289167002776547
24905,parents,338,2.5289167002776547
23042,blems,338,2.5289167002776547
28271,041,338,2.5289167002776547
38745, '_,338,2.5289167002776547
2095,iversity,338,2.5289167002776547
29245, lou,338,2.5289167002776547
32862, diz,338,2.5289167002776547
7364, limitations,338,2.5289167002776547
19198,hook,338,2.5289167002776547
33559,urate,338,2.5289167002776547
41952,division,337,2.5276299008713385
47963,vii,337,2.5276299008713385
23318, advocates,337,2.5276299008713385
39411, fringe,337,2.5276299008713385
10375, extracted,337,2.5276299008713385
37686, intervening,337,2.5276299008713385
25572, gambling,337,2.5276299008713385
42956,amping,337,2.5276299008713385
40122,garten,337,2.5276299008713385
18378,Len,337,2.5276299008713385
15502,umor,337,2.5276299008713385
27818, Vas,337,2.5276299008713385
11658, operated,337,2.5276299008713385
22458, nov,337,2.5276299008713385
24115,Wall,337,2.5276299008713385
12239,overs,337,2.5276299008713385
38920, mildly,337,2.5276299008713385
23229,ibles,337,2.5276299008713385
16931, susceptible,337,2.5276299008713385
25154, cricket,337,2.5276299008713385
19369,aha,337,2.5276299008713385
32248,commerce,337,2.5276299008713385
5197, Center,337,2.5276299008713385
50124, insulting,337,2.5276299008713385
39153,DON,336,2.526339277389844
7839,ilton,336,2.526339277389844
14178,Dist,336,2.526339277389844
12770,NG,336,2.526339277389844
40081, Quin,336,2.526339277389844
20756,ARCH,336,2.526339277389844
38222, venom,336,2.526339277389844
9487,xiety,336,2.526339277389844
41567, diversion,336,2.526339277389844
6591,nce,336,2.526339277389844
5417, ID,336,2.526339277389844
31910, Lay,336,2.526339277389844
9387,Pa,336,2.526339277389844
25002,bands,336,2.526339277389844
25546, nominated,336,2.526339277389844
34751,PET,336,2.526339277389844
44300,rugu,336,2.526339277389844
49794,discussion,336,2.526339277389844
34006,smooth,336,2.526339277389844
39163, squat,335,2.525044807036845
16219, Tam,335,2.525044807036845
27154,ilis,335,2.525044807036845
33091, cemetery,335,2.525044807036845
35974, XL,335,2.525044807036845
28957,elin,335,2.525044807036845
29416,agh,335,2.525044807036845
2560,ibr,335,2.525044807036845
14789, MO,335,2.525044807036845
11934, malign,335,2.525044807036845
11360, dominant,335,2.525044807036845
5050, incor,335,2.525044807036845
7018, sup,335,2.525044807036845
38240, roasted,335,2.525044807036845
44213, shack,335,2.525044807036845
41798, extremes,335,2.525044807036845
4537,user,335,2.525044807036845
6004, Test,335,2.525044807036845
41142, contag,335,2.525044807036845
41103, mornings,335,2.525044807036845
21288,"'""",335,2.525044807036845
45143,umbles,335,2.525044807036845
47929,sav,335,2.525044807036845
26798,anco,334,2.5237464668115646
16131,atherine,334,2.5237464668115646
44990, Hew,334,2.5237464668115646
7409, investigate,334,2.5237464668115646
44697, inconvenient,334,2.5237464668115646
31767, blo,334,2.5237464668115646
7413,ifferent,334,2.5237464668115646
11582, appell,334,2.5237464668115646
48177, dictator,334,2.5237464668115646
20745, Pick,334,2.5237464668115646
21706, Hills,334,2.5237464668115646
8925, determining,334,2.5237464668115646
19950, Delhi,334,2.5237464668115646
27786, lied,334,2.5237464668115646
12712, contracts,334,2.5237464668115646
29836,conviction,334,2.5237464668115646
27341,Jew,334,2.5237464668115646
35063,Ibid,334,2.5237464668115646
27516, Som,334,2.5237464668115646
29528, telescope,334,2.5237464668115646
11933,pton,334,2.5237464668115646
9098, 1000,334,2.5237464668115646
45242,largest,334,2.5237464668115646
22708,Cross,334,2.5237464668115646
38419, chop,334,2.5237464668115646
29012,occo,334,2.5237464668115646
11331, educational,334,2.5237464668115646
5894,zon,334,2.5237464668115646
29684, squeeze,334,2.5237464668115646
7676,Ref,334,2.5237464668115646
39732, redemption,334,2.5237464668115646
9617, directory,333,2.5224442335063197
29294,ibi,333,2.5224442335063197
25596, administer,333,2.5224442335063197
30326,Ask,333,2.5224442335063197
21647, Czech,333,2.5224442335063197
33925,Compare,333,2.5224442335063197
6896,pack,333,2.5224442335063197
49741,separated,333,2.5224442335063197
43572,inkles,333,2.5224442335063197
34855, Andrews,333,2.5224442335063197
22660, Either,333,2.5224442335063197
930, num,333,2.5224442335063197
1910,onse,333,2.5224442335063197
20725, cass,333,2.5224442335063197
30776,daugh,333,2.5224442335063197
8221, Nav,333,2.5224442335063197
28932, reside,333,2.5224442335063197
31754, travelers,333,2.5224442335063197
28964,ipes,333,2.5224442335063197
23662, Nathan,333,2.5224442335063197
40348,ificance,333,2.5224442335063197
49145, coy,333,2.5224442335063197
6370,num,333,2.5224442335063197
23645, Fish,333,2.5224442335063197
9858, Card,332,2.5211380837040362
33414, Pedro,332,2.5211380837040362
43219, rocking,332,2.5211380837040362
9424, Name,332,2.5211380837040362
12746, Columbia,332,2.5211380837040362
19585, Baltimore,332,2.5211380837040362
14605,task,332,2.5211380837040362
40005,ulsions,332,2.5211380837040362
31320,rites,332,2.5211380837040362
26116,Sa,332,2.5211380837040362
10655,105,332,2.5211380837040362
8022,PI,332,2.5211380837040362
12069, medi,332,2.5211380837040362
36205,Dead,332,2.5211380837040362
35523,dollar,332,2.5211380837040362
36259,guards,332,2.5211380837040362
32271, Whenever,332,2.5211380837040362
29803, murders,331,2.519827993775719
37068, Cairo,331,2.519827993775719
29876, Vic,331,2.519827993775719
30258, anticipate,331,2.519827993775719
21872, Perry,331,2.519827993775719
5564,title,331,2.519827993775719
43274,prompt,331,2.519827993775719
24155, congen,331,2.519827993775719
18371, Poly,331,2.519827993775719
42286, modem,331,2.519827993775719
29349,IRE,331,2.519827993775719
41377,erent,331,2.519827993775719
25286, paradox,331,2.519827993775719
17897, Edition,331,2.519827993775719
5184, hop,331,2.519827993775719
44982,Near,331,2.519827993775719
43104,Fly,331,2.519827993775719
8889, organizations,330,2.5185139398778875
18120, campaigns,330,2.5185139398778875
21663,Lab,330,2.5185139398778875
42724, Voy,330,2.5185139398778875
41482, shakes,330,2.5185139398778875
46534, Urs,330,2.5185139398778875
15718,CRE,330,2.5185139398778875
41975, inde,330,2.5185139398778875
35792,execution,330,2.5185139398778875
36475, mustard,330,2.5185139398778875
20128, foregoing,330,2.5185139398778875
18839, enriched,330,2.5185139398778875
44802, paw,330,2.5185139398778875
25466,nered,330,2.5185139398778875
28467, chooses,330,2.5185139398778875
23057, ego,330,2.5185139398778875
46616, silenced,330,2.5185139398778875
24946,noise,330,2.5185139398778875
49953,pee,330,2.5185139398778875
5522, package,330,2.5185139398778875
39088, sponge,330,2.5185139398778875
9661,acer,330,2.5185139398778875
7338,sect,330,2.5185139398778875
10353, accompan,330,2.5185139398778875
18321,brew,330,2.5185139398778875
35037, complied,330,2.5185139398778875
25287, Quebec,329,2.5171958979499744
20471,icken,329,2.5171958979499744
35104, projecting,329,2.5171958979499744
20177, emerge,329,2.5171958979499744
44827,brow,329,2.5171958979499744
18025, Dim,329,2.5171958979499744
28318, Fol,329,2.5171958979499744
10437, anticip,329,2.5171958979499744
24760, analogy,329,2.5171958979499744
40357,irections,329,2.5171958979499744
22988, incap,329,2.5171958979499744
39351, Salvador,329,2.5171958979499744
6249, sust,329,2.5171958979499744
19968,Bro,329,2.5171958979499744
15088, secretion,329,2.5171958979499744
8203, contem,329,2.5171958979499744
42448, occupants,329,2.5171958979499744
46073, conformity,329,2.5171958979499744
39339, Cotton,329,2.5171958979499744
30206,Gi,329,2.5171958979499744
33995, MON,329,2.5171958979499744
16325, brut,328,2.515873843711679
39350,CAL,328,2.515873843711679
15287,gian,328,2.515873843711679
49903,Bab,328,2.515873843711679
20125, imped,328,2.515873843711679
40492, withheld,328,2.515873843711679
2998,pecially,328,2.515873843711679
36126, Sanchez,328,2.515873843711679
25771, Norwegian,328,2.515873843711679
30419,Charl,328,2.515873843711679
35698, phantom,328,2.515873843711679
19388, Twenty,328,2.515873843711679
10631,fol,328,2.515873843711679
19391,supported,328,2.515873843711679
1444, oper,328,2.515873843711679
36930, intricate,328,2.515873843711679
48697,ICAN,328,2.515873843711679
32442,bay,328,2.515873843711679
32253, southeast,328,2.515873843711679
41574, domest,328,2.515873843711679
25480, Trav,328,2.515873843711679
19057,hidden,328,2.515873843711679
8247, Back,328,2.515873843711679
25743, Bear,328,2.515873843711679
19648,perial,328,2.515873843711679
49966,thens,328,2.515873843711679
30517, Cov,328,2.515873843711679
15285, strategic,328,2.515873843711679
40154, bricks,328,2.515873843711679
10840, Report,328,2.515873843711679
14918,Pop,327,2.514547752660286
27911, Cob,327,2.514547752660286
42708, casually,327,2.514547752660286
17062,esta,327,2.514547752660286
31256, Tang,327,2.514547752660286
34789,rations,327,2.514547752660286
34287,OPE,327,2.514547752660286
26789, Nine,327,2.514547752660286
10618, correction,327,2.514547752660286
38226,uddle,327,2.514547752660286
46590, nests,327,2.514547752660286
14909,Oct,327,2.514547752660286
20230, musicians,327,2.514547752660286
23374, caring,327,2.514547752660286
6851,fee,327,2.514547752660286
44617,Marie,327,2.514547752660286
25362,ieg,327,2.514547752660286
26534,iane,327,2.514547752660286
26099, marking,327,2.514547752660286
18874, Sound,327,2.514547752660286
35166, Serve,327,2.514547752660286
45515, unbounded,327,2.514547752660286
37620, morally,327,2.514547752660286
25502, assemblies,327,2.514547752660286
47404,tour,327,2.514547752660286
18640,lon,327,2.514547752660286
10441,uj,327,2.514547752660286
18922, maintains,327,2.514547752660286
49127, hauled,327,2.514547752660286
26845,Bob,327,2.514547752660286
29560, Aub,327,2.514547752660286
16072, conversations,327,2.514547752660286
22825, Barry,326,2.513217600067939
42316,operations,326,2.513217600067939
37375, Pretty,326,2.513217600067939
26841, committing,326,2.513217600067939
17389,Rich,326,2.513217600067939
2008,epend,326,2.513217600067939
46169, limp,326,2.513217600067939
17625, coup,326,2.513217600067939
13859,IAL,326,2.513217600067939
18551,Arch,326,2.513217600067939
33204, curb,326,2.513217600067939
35309, Gad,326,2.513217600067939
1290, poss,326,2.513217600067939
41879, grapp,326,2.513217600067939
21718,idelity,326,2.513217600067939
10115, gran,326,2.513217600067939
4579, email,326,2.513217600067939
17113, pens,326,2.513217600067939
25682, raid,326,2.513217600067939
21147, gland,326,2.513217600067939
35040,hyp,326,2.513217600067939
31045,flight,326,2.513217600067939
33217, turbulent,326,2.513217600067939
6688,istent,326,2.513217600067939
38426, deception,326,2.513217600067939
47444, gratefully,326,2.513217600067939
37811, Away,326,2.513217600067939
7890, Use,326,2.513217600067939
5305,CP,325,2.5118833609788744
14005,reference,325,2.5118833609788744
19449,vor,325,2.5118833609788744
13220,DO,325,2.5118833609788744
48724,doesn,325,2.5118833609788744
20661, sliding,325,2.5118833609788744
47832, Malta,325,2.5118833609788744
18317,structure,325,2.5118833609788744
24590, sequel,325,2.5118833609788744
11614, 86,325,2.5118833609788744
10973, magnet,325,2.5118833609788744
11068, privacy,325,2.5118833609788744
8991, emotional,325,2.5118833609788744
40203,figures,325,2.5118833609788744
18402, Hem,325,2.5118833609788744
4727,Supp,325,2.5118833609788744
37161,Probably,325,2.5118833609788744
15649, ug,325,2.5118833609788744
29781, asp,325,2.5118833609788744
11275, 79,325,2.5118833609788744
14600,article,325,2.5118833609788744
28617,setting,325,2.5118833609788744
26573,ATOR,325,2.5118833609788744
23854, pins,325,2.5118833609788744
46325, beginnings,325,2.5118833609788744
1950,í,325,2.5118833609788744
48733, stump,325,2.5118833609788744
23680,erals,325,2.5118833609788744
3449, satisf,325,2.5118833609788744
21324, unions,325,2.5118833609788744
33954, illustrations,325,2.5118833609788744
37422, rainbow,325,2.5118833609788744
7668, involving,325,2.5118833609788744
19686,COL,325,2.5118833609788744
11858, 140,325,2.5118833609788744
9576,pop,325,2.5118833609788744
10158, Attorney,325,2.5118833609788744
35627, Holl,324,2.510545010206612
29689,orously,324,2.510545010206612
6423, director,324,2.510545010206612
40592, Steele,324,2.510545010206612
14996,program,324,2.510545010206612
22327, defective,324,2.510545010206612
31003, Colombia,324,2.510545010206612
22699, Puerto,324,2.510545010206612
8617,ictor,324,2.510545010206612
45325, Maker,324,2.510545010206612
25565, Morning,324,2.510545010206612
31342, defenders,324,2.510545010206612
3065,ferences,324,2.510545010206612
22951, Cha,324,2.510545010206612
35825, nig,324,2.510545010206612
38594, parap,324,2.510545010206612
14678,ften,324,2.510545010206612
16580,uther,324,2.510545010206612
7983,onym,324,2.510545010206612
2124,ergy,324,2.510545010206612
33046, grinding,324,2.510545010206612
42688, cabbage,324,2.510545010206612
14870, challenged,324,2.510545010206612
6903,101,324,2.510545010206612
19184,boards,324,2.510545010206612
47516, successively,324,2.510545010206612
43305,ruff,324,2.510545010206612
31795, hav,324,2.510545010206612
41255,Others,324,2.510545010206612
13601, vibr,324,2.510545010206612
23314,ettes,324,2.510545010206612
37228, Chester,324,2.510545010206612
5409,uman,324,2.510545010206612
37114,emerg,324,2.510545010206612
4271, identify,324,2.510545010206612
40384,posal,323,2.509202522331103
3742,lish,323,2.509202522331103
18406, collections,323,2.509202522331103
44432, paddle,323,2.509202522331103
18194, Rat,323,2.509202522331103
35049, DU,323,2.509202522331103
27356,uras,323,2.509202522331103
18207, equals,323,2.509202522331103
32992, advancement,323,2.509202522331103
17343, contradict,323,2.509202522331103
26052, 1918,323,2.509202522331103
21765, verbal,323,2.509202522331103
24852, scrutiny,323,2.509202522331103
18313,anean,323,2.509202522331103
44242, tariff,323,2.509202522331103
16662,joint,323,2.509202522331103
33111, ferry,323,2.509202522331103
5924,itled,323,2.509202522331103
35160, Gor,323,2.509202522331103
19907,Send,323,2.509202522331103
11415,awa,323,2.509202522331103
49762,Barn,323,2.509202522331103
25540, plural,323,2.509202522331103
13421, Ministry,323,2.509202522331103
25258, physi,323,2.509202522331103
42550, slate,323,2.509202522331103
25229, unaware,323,2.509202522331103
20183, surf,323,2.509202522331103
25006, fasting,323,2.509202522331103
15752,arity,322,2.507855871695831
40591,flo,322,2.507855871695831
13112, atom,322,2.507855871695831
36923, Marshal,322,2.507855871695831
4652,orge,322,2.507855871695831
28245, theat,322,2.507855871695831
40199,nice,322,2.507855871695831
34436,Americans,322,2.507855871695831
3673, bott,322,2.507855871695831
25413, Jeremy,322,2.507855871695831
31785,rivers,322,2.507855871695831
6995, Ins,322,2.507855871695831
38707, Gothic,322,2.507855871695831
39886,locks,322,2.507855871695831
17989,economic,322,2.507855871695831
43626,arton,322,2.507855871695831
7768, oxygen,322,2.507855871695831
16130,ez,322,2.507855871695831
8687, involves,322,2.507855871695831
18028, granting,322,2.507855871695831
9807,Open,322,2.507855871695831
7731, customer,322,2.507855871695831
35818, spreads,322,2.507855871695831
41774,Pretty,322,2.507855871695831
12542,uations,322,2.507855871695831
50007, soften,321,2.506505032404872
36141,worm,321,2.506505032404872
24201, oils,321,2.506505032404872
18324, Province,321,2.506505032404872
31032, exploded,321,2.506505032404872
14661,ummy,321,2.506505032404872
30813,pressed,321,2.506505032404872
16009, Imp,321,2.506505032404872
4589, ax,321,2.506505032404872
49664, instructive,321,2.506505032404872
18468, politician,321,2.506505032404872
18524,alla,321,2.506505032404872
41476,ovial,321,2.506505032404872
43662, bleed,321,2.506505032404872
15050, routes,321,2.506505032404872
7459,oded,321,2.506505032404872
28647,MAC,321,2.506505032404872
37959, Serbia,321,2.506505032404872
13115, Pakistan,320,2.505149978319906
19986, differs,320,2.505149978319906
22697,reflect,320,2.505149978319906
12415, tension,320,2.505149978319906
41358, occupies,320,2.505149978319906
45318,Dun,320,2.505149978319906
24895,ungle,320,2.505149978319906
30868, surplus,320,2.505149978319906
37921, Molly,320,2.505149978319906
41933,nod,320,2.505149978319906
23225, microwave,320,2.505149978319906
